"c";"name";"l";"lat";"lon";"X";"Y";"s"
"45717";"CHATEAUBRIANT_TDF_1";"6404";47.7193532862011;-1.379367564852674;"321300";"2308800";"1362"
"45718";"LORIENT_CARNEL_1";"9729";47.73759129353106;-3.368018974532651;"172510";"2319760";"283"
"45719";"LORIENT_CARNEL_2";"9729";47.73759129353106;-3.368018974532651;"172510";"2319760";"283"
"45720";"Le_Plessis_Robinson_Centre_1";"25856";48.77826381300517;2.2555213030752577;"594045";"2419983";"3337"
"45721";"LORIENT_CARNEL_3";"9729";47.73759129353106;-3.368018974532651;"172510";"2319760";"283"
"45723";"LA_BRUFFIERE_1";"6402";47.0191239433541;-1.199255888131049;"331298";"2230410";"1437"
"45730";"Bois_Coquin_TGV_SE_1";"26624";48.42531127461787;2.9278208917976807;"643775";"2380880";"4602"
"45733";"Bois_D_Arcy_Croix_Blanche";"14338";48.79754527803035;2.0107022840790267;"576052";"2422175";"2777"
"45734";"Foret_De_Villefermoy_1";"26625";48.51019658235315;2.9764746196793817;"647300";"2390350";"4622"
"45751";"Marcouville_1";"9217";49.05128431471496;2.0807509809232876;"581293";"2450390";"2869"
"45753";"Marcouville_1";"9217";49.05128431471496;2.0807509809232876;"581293";"2450390";"2869"
"45761";"Bretigny_Cochets_2";"16384";48.582330436401044;2.292517640385044;"596753";"2398183";"3462"
"45763";"Bretigny_Cochets_2";"16384";48.582330436401044;2.292517640385044;"596753";"2398183";"3462"
"45764";"Bretigny_Cochets_2";"16384";48.582330436401044;2.292517640385044;"596753";"2398183";"3462"
"45782";"ST_MALO_SABLONS_1";"10242";48.637505787273625;-2.0193288312713054;"279004";"2413220";"812"
"45785";"Noisy_Champs_1";"786";48.84375976699161;2.5771545916446703;"617673";"2427294";"4280"
"45789";"DREUX_LYCEE_ROTROU_1";"777";48.729335035306285;1.3680455968866987;"528722";"2414976";"2392"
"45790";"DREUX_LYCEE_ROTROU_1";"777";48.729335035306285;1.3680455968866987;"528722";"2414976";"2392"
"45791";"DREUX_LYCEE_ROTROU_1";"777";48.729335035306285;1.3680455968866987;"528722";"2414976";"2392"
"45803";"Montesson_Terres_Neuves_1";"14337";48.90174050907117;2.1177252247630474;"583951";"2433741";"2930"
"45804";"Montesson_Terres_Neuves_1";"14337";48.90174050907117;2.1177252247630474;"583951";"2433741";"2930"
"45805";"Montesson_Terres_Neuves_1";"14337";48.90174050907117;2.1177252247630474;"583951";"2433741";"2930"
"45806";"TREBEURDEN_HERY_1";"10244";48.774985249929905;-3.5805727468846906;"165290";"2435990";"243"
"45807";"TREBEURDEN_HERY_1";"10244";48.774985249929905;-3.5805727468846906;"165290";"2435990";"243"
"45808";"NANTES_RICHEBOURG_2";"6402";47.21765812355495;-1.5413810884775725;"306407";"2253679";"1162"
"45809";"TREBEURDEN_HERY_2";"10244";48.774985249929905;-3.5805727468846906;"165290";"2435990";"243"
"45811";"TREBEURDEN_HERY_2";"10244";48.774985249929905;-3.5805727468846906;"165290";"2435990";"243"
"45812";"TREBEURDEN_HERY_2";"10244";48.774985249929905;-3.5805727468846906;"165290";"2435990";"243"
"45815";"LAVAL_LES_FOURCHES_1";"17409";48.06591312033179;-0.7880024709285396;"367160";"2345375";"1664"
"45829";"Argenteuil_Echangeur_1";"9218";48.95498532885614;2.2755338715110662;"595532";"2439645";"3407"
"45844";"ANGERS_KENNEDY_GARE_1";"17664";47.464704109884615;-0.5565922362035005;"381936";"2277912";"1765"
"45847";"Etampes_2";"16385";48.446862061823865;2.146513395643386;"585940";"2383130";"2976"
"45848";"Orange_Village_Bat_B_Ind_1";"25600";48.811609603842065;2.328069076593466;"599380";"2423690";"3562"
"45852";"Velizy_Jouy_1";"14338";48.78359190466271;2.1684802917984847;"587646";"2420586";"3015"
"45853";"Orange_Village_Bat_B_Ind_1";"25600";48.811609603842065;2.328069076593466;"599380";"2423690";"3562"
"45871";"Orange_Village_Bat_C_Ind_1";"25600";48.812328655098206;2.3284772039246455;"599410";"2423770";"3565"
"45873";"Orange_Village_Bat_C_Ind_1";"25600";48.812328655098206;2.3284772039246455;"599410";"2423770";"3565"
"45879";"Argenteuil_Quai_De_Bezons_2";"9218";48.93050150873689;2.231684639016731;"592315";"2436924";"3210"
"45880";"Argenteuil_Quai_De_Bezons_2";"9218";48.93050150873689;2.231684639016731;"592315";"2436924";"3210"
"45881";"Arnouville_Ter_1";"9216";48.97749637289759;2.4150979690889702;"605757";"2442151";"3823"
"45884";"St_Exupery_B3";"29952";48.83880115815546;2.2625468130150113;"594568";"2426718";"3362"
"45885";"Bonneuil_Petits_Carreaux_1";"8960";48.768271217751;2.4966789621122385;"611780";"2418880";"4074"
"45889";"BALLON_1";"17408";48.16578752563889;0.24238365295952613;"444218";"2353928";"2212"
"45895";"Defense_Circulaire_Uap_Bis_1";"24832";48.891186964521594;2.2472202331078006;"593449";"2432548";"3298"
"45900";"LA_BAULE_FOCH_2";"28672";47.2855869884001;-2.389181927979023;"242745";"2264730";"595"
"45901";"ROMAGNE_1";"10243";48.33270718751855;-1.3110648631380728;"329584";"2376694";"1427"
"45903";"ROMAGNE_1";"10243";48.33270718751855;-1.3110648631380728;"329584";"2376694";"1427"
"45908";"Cergy_St_Christophe_1";"9217";49.041477683076714;2.029992300243052;"577576";"2449312";"2795"
"45915";"Fleury_Merogis_2";"16384";48.640648529766075;2.3633646532478534;"601980";"2404670";"3678"
"45920";"Neufchateau_TDF_1800";"5889";48.36083200144398;5.70249376430933;"849419";"2378883";"4816"
"45927";"Thiais_Resistance_Bis_1";"8960";48.76250941665566;2.382078832638165;"603352";"2418228";"3736"
"45930";"Thiais_Resistance_Bis_1";"8960";48.76250941665566;2.382078832638165;"603352";"2418228";"3736"
"45932";"Thiais_Resistance_Bis_1";"8960";48.76250941665566;2.382078832638165;"603352";"2418228";"3736"
"45935";"Thiais_Resistance_Bis_2";"8960";48.76250941665566;2.382078832638165;"603352";"2418228";"3736"
"45941";"Clamart_Langevin_Prov_1";"25856";48.78031938353631;2.24001394652973;"592905";"2420213";"3253"
"45942";"Clamart_Langevin_Prov_1";"25856";48.78031938353631;2.24001394652973;"592905";"2420213";"3253"
"45943";"Clamart_Langevin_Prov_1";"25856";48.78031938353631;2.24001394652973;"592905";"2420213";"3253"
"45945";"Clamart_Langevin_Prov_2";"25856";48.78031938353631;2.24001394652973;"592905";"2420213";"3253"
"45946";"Clamart_Langevin_Prov_2";"25856";48.78031938353631;2.24001394652973;"592905";"2420213";"3253"
"45948";"Clamart_Langevin_Prov_2";"25856";48.78031938353631;2.24001394652973;"592905";"2420213";"3253"
"45952";"Brevannes_Bis_1";"8960";48.74955101353383;2.4809226962449364;"610625";"2416795";"4031"
"45954";"Brevannes_Bis_2";"8960";48.74955101353383;2.4809226962449364;"610625";"2416795";"4031"
"45955";"Brevannes_Bis_2";"8960";48.74955101353383;2.4809226962449364;"610625";"2416795";"4031"
"45961";"Thiais_Resistance_Bis_2";"8960";48.76250941665566;2.382078832638165;"603352";"2418228";"3736"
"45962";"BarLeDucCentre_TDF_1800";"6145";48.778056919878544;5.171108508784821;"808389";"2423713";"4722"
"45966";"BarLeDucCentre_TDF_1800";"6145";48.778056919878544;5.171108508784821;"808389";"2423713";"4722"
"45970";"Bagneux_Barbusse_1";"25600";48.798710354302465;2.314874589754131;"598410";"2422255";"3530"
"45971";"BarLeDucCentre_TDF_1800";"6145";48.778056919878544;5.171108508784821;"808389";"2423713";"4722"
"45994";"BARNEVILLE_CENTRE_1";"18438";49.387460317234584;-1.790473665273235;"300234";"2495651";"1006"
"45996";"Arnouville_Ter_2";"9216";48.97749637289759;2.4150979690889702;"605757";"2442151";"3823"
"45997";"PERROS_GUIREC_TDF_1";"10244";48.81814453143571;-3.437287979453652;"176150";"2439996";"314"
"45999";"Arnouville_Ter_2";"9216";48.97749637289759;2.4150979690889702;"605757";"2442151";"3823"
"46002";"ST_JEAN_LE_BLANC_2";"776";47.87271236893341;1.9053769289462512;"567745";"2319349";"2655"
"46003";"Arnouville_Ter_2";"9216";48.97749637289759;2.4150979690889702;"605757";"2442151";"3823"
"46008";"Trappes_Ville_1";"14338";48.781640774550326;2.029135821281682;"577400";"2420400";"2791"
"46014";"Palaiseau_Croix_Villebois_1";"14592";48.71434705547694;2.230928107476935;"592227";"2412874";"3207"
"46018";"LA_FLECHE_CENTRE_1";"17412";47.70669141021142;-0.08618851362024024;"418209";"2303604";"2037"
"46024";"Epinay_Sous_Senart_4";"14592";48.687506474092075;2.5124646343853776;"612961";"2409897";"4116"
"46029";"Surdens_A1_La_Courneuve_1";"30208";48.938511544952;2.41600791620934;"605828";"2437813";"3827"
"46042";"Alfortville_St_Pierre_2";"8704";48.78605162668004;2.425637887838095;"606553";"2420850";"3857"
"46056";"Morangis_Parc_1";"14592";48.70838103025551;2.328358926103096;"599400";"2412205";"3564"
"46090";"VAIGES_1";"17409";48.03754963285641;-0.4566414864096258;"391730";"2341293";"1842"
"46099";"GirecourtSurDurbion900";"5889";48.2502695879017;6.597271247433161;"916330";"2369820";"4917"
"46101";"LE_PREGNEAU_1";"5121";46.60004415957064;-1.819706754184808;"281725";"2186200";"837"
"46108";"MONTARGIS_AMILLY_1";"29697";47.97133913450228;2.779059011153168;"633046";"2330320";"4515"
"46111";"OLIVET_LE_LARRIS_1";"776";47.85970557394606;1.9120980715312015;"568240";"2317900";"2666"
"46113";"ORLEANS_FBG_BANNIER_1";"776";47.91466932322389;1.9038300365131187;"567655";"2324015";"2653"
"46114";"ORLEANS_FBG_BANNIER_1";"776";47.91466932322389;1.9038300365131187;"567655";"2324015";"2653"
"46115";"ORLEANS_FBG_BANNIER_1";"776";47.91466932322389;1.9038300365131187;"567655";"2324015";"2653"
"46117";"CHARTRES_LYCEE_BOUCHER_1";"777";48.43953065089616;1.4841916023562916;"536920";"2382640";"2422"
"46138";"ST_NAZAIRE_TDF_1";"28672";47.26017139105435;-2.2723688072250128;"251400";"2261385";"642"
"46152";"TRAINOU_TDF_1";"776";47.964718170990295;2.112584869184794;"583276";"2329515";"2913"
"46156";"LA_ROCHE_BAZINIERES_1";"5121";46.68516243944438;-1.4338879743110735;"311700";"2194160";"1253"
"46164";"Chatenay_Malabry_Centre_EU_1";"25856";48.765192593180096;2.2654126654722084;"594771";"2418528";"3376"
"46179";"Carrieres_Sous_Bois_1";"14337";48.93349436874836;2.1510367984718313;"586403";"2437268";"2988"
"46184";"Chateau_Frayer_1";"14592";48.703600105608636;2.4288520737676516;"606800";"2411677";"3872"
"46199";"Roissy_2D_Indoor_1";"9216";49.00470058019348;2.5669328945173517;"616870";"2445200";"4252"
"46203";"ST_CONNAN_1";"10244";48.410608676836446;-3.0472574388038955;"201632";"2392733";"411"
"46206";"TIGY_1";"776";47.79309119781795;2.1996250951845124;"589743";"2310416";"3083"
"46209";"LA_BAULE_FOCH_2";"28672";47.2855869884001;-2.389181927979023;"242745";"2264730";"595"
"46221";"Surdens_A13_Yves_Cariou_1";"25856";48.83386638890112;2.1661929610496027;"587490";"2426180";"3011"
"46235";"Ste_Genevieve_des_Bois_B2";"16384";48.63777470529583;2.344714250538878;"600605";"2404350";"3602"
"46236";"Thiais_Resistance_Bis_2";"8960";48.76250941665566;2.382078832638165;"603352";"2418228";"3736"
"46250";"BEAUFEUILLAGE_2";"10241";48.50771046440248;-2.733437330664559;"225516";"2401967";"534"
"46251";"BEAUFEUILLAGE_2";"10241";48.50771046440248;-2.733437330664559;"225516";"2401967";"534"
"46252";"BEAUFEUILLAGE_2";"10241";48.50771046440248;-2.733437330664559;"225516";"2401967";"534"
"46253";"Mortcerf_TDB_1";"16640";48.786808066483765;2.902618283466529;"641620";"2421080";"4595"
"46254";"Mortcerf_TDB_1";"16640";48.786808066483765;2.902618283466529;"641620";"2421080";"4595"
"46256";"LIGNIERES_1";"29696";46.75919611406776;2.195150973951704;"589200";"2195480";"3064"
"46281";"Rungis_Belle_Epine_1";"25600";48.75486521024841;2.3671330497365437;"602253";"2417377";"3689"
"46284";"Bondy_Nord_Bis_Provisoire_2";"785";48.912231634597724;2.477147042907621;"610315";"2434895";"4016"
"46285";"Bondy_Nord_Bis_Provisoire_2";"785";48.912231634597724;2.477147042907621;"610315";"2434895";"4016"
"46287";"La_Ferte_Gaucher_Leclerc_1";"16641";48.785664257783054;3.3091201235710725;"671506";"2421245";"4686"
"46289";"La_Ferte_Gaucher_Leclerc_1";"16641";48.785664257783054;3.3091201235710725;"671506";"2421245";"4686"
"46305";"HAUTERIVE_1";"18437";48.48240045441344;0.2138075135099725;"443044";"2389187";"2202"
"46306";"HAUTERIVE_1";"18437";48.48240045441344;0.2138075135099725;"443044";"2389187";"2202"
"46309";"CAEN_RESERVOIR_1";"22784";49.19177204417212;-0.40823841761437285;"399822";"2469492";"1881"
"46311";"Osm_Publicis_Spallis_St_Denis";"30208";48.92318786370647;2.3415232515694364;"600368";"2436105";"3595"
"46321";"Courcouronnes_4";"16384";48.610772254359944;2.4290278189571297;"606825";"2401350";"3876"
"46323";"LA_SOURCE_CAMPUS_1";"776";47.84092096119219;1.9279722773394978;"569417";"2315805";"2691"
"46324";"MONTRELAIS_VERDERIE_TGV_1";"17664";47.39825750208601;-0.9723277965368702;"350307";"2271768";"1559"
"46329";"Herblay_Patte_D_Oie_3";"9217";48.999691624571106;2.1769804743380345;"588320";"2444630";"3038"
"46338";"Magny_Le_Hongre_1";"16640";48.86220589725241;2.807923709162907;"634608";"2429423";"4530"
"46339";"RUISSEAU_DE_PIPE_SOURIS_1";"777";48.628333921813216;0.914715799893593;"495157";"2404249";"2346"
"46341";"Magny_Le_Hongre_1";"16640";48.86220589725241;2.807923709162907;"634608";"2429423";"4530"
"46342";"Bondy_Sud_B2";"785";48.897499866740446;2.462726706640449;"609260";"2433254";"3975"
"46344";"Fort_De_L_Est_2";"30208";48.93412006464464;2.371560511283273;"602570";"2437322";"3708"
"46346";"LAVAL_STADE_1";"17409";48.05394499643666;-0.7362445690791992;"370963";"2343893";"1691"
"46348";"Magny_Le_Hongre_1";"16640";48.86220589725241;2.807923709162907;"634608";"2429423";"4530"
"46350";"Magny_Le_Hongre_2";"16640";48.86220589725241;2.807923709162907;"634608";"2429423";"4530"
"46353";"Magny_Le_Hongre_2";"16640";48.86220589725241;2.807923709162907;"634608";"2429423";"4530"
"46355";"Magny_Le_Hongre_2";"16640";48.86220589725241;2.807923709162907;"634608";"2429423";"4530"
"46360";"Bry_Sur_Marne_Sud_1";"8704";48.83370352752377;2.5268310715689988;"613980";"2426165";"4151"
"46368";"Jouy_Le_Moutier_Stade_1";"9217";49.009539164639456;2.04007229474024;"578300";"2445755";"2813"
"46372";"Le_Plessis_Robinson_Horloge_1";"25856";48.77923865043595;2.2617756874771286;"594505";"2420091";"3361"
"46392";"Presles_TGV_1";"16640";48.710026817681936;2.755505709210691;"630850";"2412470";"4479"
"46393";"Presles_TGV_1";"16640";48.710026817681936;2.755505709210691;"630850";"2412470";"4479"
"46394";"Presles_TGV_1";"16640";48.710026817681936;2.755505709210691;"630850";"2412470";"4479"
"46395";"PLOZEVET_1";"9730";47.9861701925262;-4.4279130632541195;"95640";"2353598";"46"
"46408";"Valmondois_Bis_1";"9218";49.09561387887753;2.1882996568454183;"589169";"2455303";"3063"
"46411";"Chaville_TDF_O_2";"14338";48.79571861252053;2.1763993128674537;"588231";"2421934";"3032"
"46413";"Combs_La_Ville_Gare_2";"16640";48.66472700007984;2.5519986402400217;"615880";"2407370";"4221"
"46414";"Valmondois_Bis_1";"9218";49.09561387887753;2.1882996568454183;"589169";"2455303";"3063"
"46430";"Chatenay_Malabry_Centre_EU_1";"25856";48.765192593180096;2.2654126654722084;"594771";"2418528";"3376"
"46431";"Chatenay_Malabry_Centre_EU_1";"25856";48.765192593180096;2.2654126654722084;"594771";"2418528";"3376"
"46432";"Chatenay_Malabry_Centre_EU_2";"25856";48.765192593180096;2.2654126654722084;"594771";"2418528";"3376"
"46433";"Chatenay_Malabry_Centre_EU_2";"25856";48.765192593180096;2.2654126654722084;"594771";"2418528";"3376"
"46452";"Chatenay_Malabry_Centre_EU_2";"25856";48.765192593180096;2.2654126654722084;"594771";"2418528";"3376"
"46458";"NOGENT_LE_ROI_TDF_1";"777";48.6500078066255;1.55203768232668;"542175";"2406000";"2447"
"46479";"Marville900";"6145";49.457001226330654;5.427175384913263;"824235";"2499925";"4764"
"46484";"Enghien_Gare_1";"9218";48.97795360376029;2.292243883453706;"596758";"2442200";"3463"
"46498";"Erize";"6145";48.91024451434288;5.250801588718138;"813700";"2438625";"4733"
"46503";"Fresnes_Paix_B1";"25600";48.764351313995405;2.3317755188994864;"599652";"2418432";"3573"
"46504";"Bondy_Nord_Bis_Provisoire_1";"785";48.912231634597724;2.477147042907621;"610315";"2434895";"4016"
"46514";"Bondy_Nord_Bis_Provisoire_1";"785";48.912231634597724;2.477147042907621;"610315";"2434895";"4016"
"46515";"Le_Plessis_Robinson_Horloge_1";"25856";48.77923865043595;2.2617756874771286;"594505";"2420091";"3361"
"46517";"Bondy_Nord_Bis_Provisoire_1";"785";48.912231634597724;2.477147042907621;"610315";"2434895";"4016"
"46520";"Bondy_Nord_Bis_Provisoire_2";"785";48.912231634597724;2.477147042907621;"610315";"2434895";"4016"
"46521";"Dannemois_1";"16385";48.448113442491135;2.467053628247337;"609660";"2383260";"3991"
"46524";"Saclay_Bis_1";"14592";48.72630574695443;2.165351240008336;"587402";"2414213";"3007"
"46525";"CHARTRES_CHAMPHOL_TDF_2";"777";48.46159207653166;1.4914557037307834;"537484";"2385088";"2429"
"46528";"CHARTRES_CHAMPHOL_TDF_2";"777";48.46159207653166;1.4914557037307834;"537484";"2385088";"2429"
"46530";"CANCALE_2";"10242";48.67553643531409;-1.8511097297747527;"291614";"2416771";"897"
"46531";"ST_QUAY_PORTRIEUX_2";"10241";48.65043483430404;-2.8311796966535883;"219350";"2418280";"491"
"46536";"Boulogne_3";"25856";48.834533755763545;2.2517159622286087;"593772";"2426244";"3318"
"46539";"CHARTRES_CHAMPHOL_TDF_2";"777";48.46159207653166;1.4914557037307834;"537484";"2385088";"2429"
"46541";"Saclay_Bis_2";"14592";48.72630574695443;2.165351240008336;"587402";"2414213";"3007"
"46544";"GONDREVILLE_A77_1";"29697";48.053430925638075;2.704287790411905;"627420";"2339420";"4434"
"46556";"Les_Mordacs_2";"8704";48.8124689236882;2.530346181487918;"614244";"2423803";"4160"
"46563";"OSM_Techno_FT_Chatillon_Ind_1";"25600";48.80648058484075;2.298406827820909;"597200";"2423120";"3479"
"46564";"OSM_Guerlain_Orphin_I_1";"14336";48.589501320511786;1.7810634235303757;"559009";"2399125";"2543"
"46565";"Bougival_Beauvilliers_2";"14338";48.85764196181611;2.128917193048033;"584759";"2428832";"2947"
"46582";"Femme_Sans_Tete_1";"25856";48.81355005768257;2.1974241349813957;"589780";"2423915";"3085"
"46583";"LES_CONCHES_1";"5121";46.388873286404305;-1.475601243712612;"306916";"2161420";"1174"
"46584";"Femme_Sans_Tete_1";"25856";48.81355005768257;2.1974241349813957;"589780";"2423915";"3085"
"46591";"LES_SORINIERES_TDF_2";"6402";47.15418038649145;-1.5115536017098326;"308318";"2246520";"1204"
"46592";"LES_SORINIERES_TDF_2";"6402";47.15418038649145;-1.5115536017098326;"308318";"2246520";"1204"
"46596";"Disney_Admin_2";"16640";48.865114014120884;2.768580901655008;"631718";"2429730";"4490"
"46597";"LES_SORINIERES_TDF_2";"6402";47.15418038649145;-1.5115536017098326;"308318";"2246520";"1204"
"46598";"ST_NAZAIRE_PREFECTURE_1";"28672";47.27351384365344;-2.2052049967321063;"256560";"2262570";"671"
"46600";"TGV_StJure";"6148";48.9462422835684;6.2155587489297535;"884196";"2445682";"4859"
"46603";"Moulin_De_Chennevieres_1";"786";48.79675548814074;2.5320019092928727;"614370";"2422055";"4164"
"46604";"Vert_St_Denis_Vallee_2";"26625";48.56154593323974;2.6364622867746537;"622148";"2395912";"4351"
"46607";"Vert_St_Denis_Vallee_2";"26625";48.56154593323974;2.6364622867746537;"622148";"2395912";"4351"
"46608";"Saclay_Bis_2";"14592";48.72630574695443;2.165351240008336;"587402";"2414213";"3007"
"46614";"TGV_StJure";"6148";48.9462422835684;6.2155587489297535;"884196";"2445682";"4859"
"46623";"Antony_Orleans_1";"25600";48.7477365367706;2.3034796135069517;"597570";"2416584";"3494"
"46628";"ANGERS_ST_SERGE_1";"17664";47.47681118626847;-0.5504260138782551;"382450";"2279240";"1774"
"46639";"Draveil_Centre_2";"14592";48.6873710731672;2.409545851147474;"605380";"2409870";"3806"
"46652";"Morsang_Plateau_2";"16384";48.6577297707613;2.348312651671485;"600870";"2406570";"3617"
"46656";"Morsang_Plateau_2";"16384";48.6577297707613;2.348312651671485;"600870";"2406570";"3617"
"46658";"Morsang_Plateau_2";"16384";48.6577297707613;2.348312651671485;"600870";"2406570";"3617"
"46661";"StOuenParey_TDF";"5889";48.18166285104541;5.743042582501906;"853285";"2359104";"4820"
"46664";"StOuenParey_TDF";"5889";48.18166285104541;5.743042582501906;"853285";"2359104";"4820"
"46666";"CARHAIX_POULRIOU_1";"9728";48.26842594557206;-3.5537155093453285;"163040";"2379651";"240"
"46667";"CARHAIX_POULRIOU_1";"9728";48.26842594557206;-3.5537155093453285;"163040";"2379651";"240"
"46668";"CARHAIX_POULRIOU_2";"9728";48.26842594557206;-3.5537155093453285;"163040";"2379651";"240"
"46669";"Surdens_A6_Chevilly_1";"25600";48.77287183989458;2.34548155474447;"600660";"2419380";"3607"
"46673";"CARHAIX_POULRIOU_2";"9728";48.26842594557206;-3.5537155093453285;"163040";"2379651";"240"
"46674";"CARHAIX_POULRIOU_2";"9728";48.26842594557206;-3.5537155093453285;"163040";"2379651";"240"
"46676";"GerardmerFT";"5890";48.072215604610435;6.873794500688145;"937980";"2351200";"4993"
"46681";"Dassault_Vaucresson_Bis_1";"25856";48.84766804219489;2.1767693211097074;"588270";"2427714";"3036"
"46683";"Dassault_Vaucresson_Bis_1";"25856";48.84766804219489;2.1767693211097074;"588270";"2427714";"3036"
"46684";"Dassault_Vaucresson_Bis_1";"25856";48.84766804219489;2.1767693211097074;"588270";"2427714";"3036"
"46685";"Dassault_Vaucresson_Bis_2";"25856";48.84766804219489;2.1767693211097074;"588270";"2427714";"3036"
"46688";"Dassault_Vaucresson_Bis_2";"25856";48.84766804219489;2.1767693211097074;"588270";"2427714";"3036"
"46689";"Dassault_Vaucresson_Bis_2";"25856";48.84766804219489;2.1767693211097074;"588270";"2427714";"3036"
"46699";"JULLOUVILLE_2";"18436";48.770169804037344;-1.554304001287459;"313974";"2426163";"1291"
"46701";"JULLOUVILLE_2";"18436";48.770169804037344;-1.554304001287459;"313974";"2426163";"1291"
"46703";"JULLOUVILLE_2";"18436";48.770169804037344;-1.554304001287459;"313974";"2426163";"1291"
"46709";"PONTIVY_2";"9729";48.072032969600805;-2.9605750059755582;"205500";"2354727";"420"
"46710";"PONTIVY_2";"9729";48.072032969600805;-2.9605750059755582;"205500";"2354727";"420"
"46711";"PONTIVY_2";"9729";48.072032969600805;-2.9605750059755582;"205500";"2354727";"420"
"46714";"HOULGATE_1";"22785";49.30260944456924;-0.06807261623194792;"425000";"2481010";"2072"
"46715";"HOULGATE_2";"22785";49.30260944456924;-0.06807261623194792;"425000";"2481010";"2072"
"46716";"ST_NAZAIRE_MILLAUX_2";"28672";47.27939567707642;-2.2353639646359156;"254320";"2263355";"656"
"46717";"ST_NAZAIRE_MILLAUX_3";"28672";47.27939567707642;-2.2353639646359156;"254320";"2263355";"656"
"46730";"Epinay_Sur_Seine_1";"24576";48.951504522424834;2.322326973168969;"598961";"2439256";"3545"
"46732";"BESSE_SUR_BRAYE_1";"17412";47.832252554035364;0.7376485831323917;"480300";"2315980";"2321"
"46734";"Bonnevaux_Moignanville_1";"16385";48.37046107877766;2.3871271488380015;"603751";"2374616";"3758"
"46735";"Drancy_Les_Oiseaux_1";"785";48.926117234127545;2.4601911013161235;"609069";"2436438";"3971"
"46736";"Bonnevaux_Moignanville_1";"16385";48.37046107877766;2.3871271488380015;"603751";"2374616";"3758"
"46737";"Sarcelles_Chaufferies_1";"9218";48.97898131549901;2.3726141817864885;"602645";"2442314";"3712"
"46738";"Bonnevaux_Moignanville_1";"16385";48.37046107877766;2.3871271488380015;"603751";"2374616";"3758"
"46739";"Saclay_Bis_1";"14592";48.72630574695443;2.165351240008336;"587402";"2414213";"3007"
"46740";"Saclay_Bis_1";"14592";48.72630574695443;2.165351240008336;"587402";"2414213";"3007"
"46741";"TOUQUES_1";"22785";49.34957665765748;0.09260781672498465;"436840";"2485890";"2140"
"46743";"TOUQUES_2";"22785";49.34957665765748;0.09260781672498465;"436840";"2485890";"2140"
"46744";"SABLE_LE_GUIVON_2";"17412";47.84372140962072;-0.33788589178273426;"399848";"2319444";"1882"
"46745";"SABLE_LE_GUIVON_2";"17412";47.84372140962072;-0.33788589178273426;"399848";"2319444";"1882"
"46746";"SABLE_LE_GUIVON_2";"17412";47.84372140962072;-0.33788589178273426;"399848";"2319444";"1882"
"46747";"Colombes_Valmy_1";"24576";48.933945879467935;2.2579764099354747;"594243";"2437305";"3349"
"46753";"LA_ROCHE_NORD_1";"5121";46.6909395757544;-1.433505730491052;"311760";"2194800";"1254"
"46754";"ACIERIE_PRE_CHESNAY_2";"10241";48.503552675598776;-2.778257500361215;"222180";"2401720";"511"
"46758";"ACIERIE_PRE_CHESNAY_2";"10241";48.503552675598776;-2.778257500361215;"222180";"2401720";"511"
"46759";"ACIERIE_PRE_CHESNAY_2";"10241";48.503552675598776;-2.778257500361215;"222180";"2401720";"511"
"46766";"LA_BERNERIE_EN_RETZ_2";"28672";47.09904343017623;-2.0467801899357743;"267446";"2242525";"742"
"46768";"Rungis_Min_3";"25600";48.76148112188602;2.3644586058735064;"602056";"2418113";"3683"
"46770";"LAVAL_PARADIS_2";"17409";48.067457315158336;-0.7620466227576715;"369100";"2345470";"1674"
"46771";"LAVAL_PARADIS_2";"17409";48.067457315158336;-0.7620466227576715;"369100";"2345470";"1674"
"46772";"LAVAL_PARADIS_2";"17409";48.067457315158336;-0.7620466227576715;"369100";"2345470";"1674"
"46775";"Meudon_Mansart_2";"25856";48.820078064932666;2.22571645818995;"591860";"2424638";"3191"
"46776";"CHERBOURG_CENTRE_2";"18438";49.638525722090904;-1.617058246696544;"314225";"2522920";"1298"
"46778";"Vert_St_Denis_Vallee_2";"26625";48.56154593323974;2.6364622867746537;"622148";"2395912";"4351"
"46779";"CHERBOURG_CENTRE_2";"18438";49.638525722090904;-1.617058246696544;"314225";"2522920";"1298"
"46780";"LA_BERNERIE_EN_RETZ_2";"28672";47.09904343017623;-2.0467801899357743;"267446";"2242525";"742"
"46781";"CHERBOURG_CENTRE_2";"18438";49.638525722090904;-1.617058246696544;"314225";"2522920";"1298"
"46782";"CHERBOURG_CES_1";"18438";49.64465493413807;-1.6303428276229985;"313300";"2523650";"1277"
"46785";"CHERBOURG_CES_2";"18438";49.64465493413807;-1.6303428276229985;"313300";"2523650";"1277"
"46787";"CHERBOURG_CES_3";"18438";49.64465493413807;-1.6303428276229985;"313300";"2523650";"1277"
"46788";"CHERBOURG_FJT_2";"18438";49.63457265804543;-1.6375195631346633;"312725";"2522555";"1267"
"46790";"CHERBOURG_FJT_2";"18438";49.63457265804543;-1.6375195631346633;"312725";"2522555";"1267"
"46791";"CHERBOURG_FJT_2";"18438";49.63457265804543;-1.6375195631346633;"312725";"2522555";"1267"
"46792";"NANTES_ATLANTIS_2";"6403";47.22595306358699;-1.6452040065749434;"298600";"2254993";"971"
"46795";"Argenteuil_Echangeur_1";"9218";48.95498532885614;2.2755338715110662;"595532";"2439645";"3407"
